Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,tool_wear_torque_product
1,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,46550.0,9.899999999999977,1782.2
2,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,74985.3,10.0,3549.0
1,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,47628.0,10.0,2205.0
0,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,42564.6,10.100000000000023,1825.1999999999998
1,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,63627.200000000004,10.0,3496.0
0,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,59349.0,9.899999999999977,3029.5
1,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,69222.0,10.0,4233.0
0,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,63167.0,10.0,3784.0
0,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,39379.2,10.100000000000023,1728.0
0,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,56448.0,10.100000000000023,3312.0
0,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,52754.8,10.100000000000023,3120.8
0,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,57038.0,10.100000000000023,3033.6000000000004
2,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,58447.00000000001,10.199999999999989,4135.6
0,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,67061.2,10.299999999999955,4810.1
0,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,65572.8,10.299999999999955,4788.0
0,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,62749.8,10.300000000000011,4558.2
0,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,53667.00000000001,10.299999999999955,4381.8
2,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,62361.6,10.399999999999977,4972.799999999999
1,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,70109.2,10.399999999999977,5927.6
1,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,52681.2,10.5,3653.2999999999997
0,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,64449.00000000001,10.5,5636.400000000001
0,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,43338.9,10.5,3137.2000000000003
2,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,39812.299999999996,10.600000000000023,2356.2
1,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,55785.200000000004,10.5,4663.6
0,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,62122.6,10.599999999999966,5132.2
0,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,47154.0,10.699999999999989,3685.6000000000004
2,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,53071.200000000004,10.599999999999966,4843.8
1,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,64336.5,10.599999999999966,6220.5
0,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,47767.5,10.599999999999966,4015.0
0,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,40876.799999999996,10.599999999999966,2841.6
0,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,64715.4,10.599999999999966,7065.0
1,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,57791.4,10.599999999999966,5563.2
0,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,61596.00000000001,10.600000000000023,7316.0
1,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,59119.2,10.600000000000023,6405.599999999999
2,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,63786.799999999996,10.600000000000023,6688.0
1,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,64077.3,10.600000000000023,7276.5
0,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,52848.0,10.700000000000045,6048.0
0,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,66700.4,10.600000000000023,8636.0
1,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,68900.0,10.600000000000023,9116.0
0,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,66827.6,10.5,7105.0
0,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,56904.8,10.599999999999966,5876.400000000001
0,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,47854.0,10.599999999999966,5083.599999999999
0,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,60328.799999999996,10.599999999999966,7221.9
0,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,51745.200000000004,10.599999999999966,5874.3
2,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,59210.00000000001,10.599999999999966,7067.000000000001
0,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,49335.0,10.599999999999966,6175.0
0,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,57920.0,10.699999999999989,7680.0
0,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,72274.29999999999,10.699999999999989,8982.199999999999
1,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,62347.2,10.699999999999989,8212.4
0,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,47232.200000000004,10.699999999999989,5532.2
0,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,62141.4,10.800000000000011,8321.4
0,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,77849.1,10.800000000000011,11510.1
2,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,53474.2,10.799999999999955,6437.0
2,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,51428.0,10.800000000000011,6279.0
1,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,58576.2,10.799999999999955,9008.5
1,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,72192.9,10.799999999999955,11314.199999999999
1,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,61827.600000000006,10.699999999999989,0.0
0,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,51551.1,10.699999999999989,93.9
1,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,65811.2,10.600000000000023,224.0
0,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,45299.1,10.700000000000045,207.2
1,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,40897.5,10.599999999999966,205.0
0,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,48253.4,10.699999999999989,360.09999999999997
0,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,59706.600000000006,10.699999999999989,573.0
1,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,55158.600000000006,10.699999999999989,547.4000000000001
0,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,58075.6,10.700000000000045,788.0
1,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,49878.0,10.800000000000011,717.2
0,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,68401.5,10.800000000000011,1162.5
0,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,67456.8,10.800000000000011,1312.2
1,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,33782.4,10.699999999999989,400.20000000000005
0,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,52146.5,10.800000000000011,1052.8
1,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,65946.8,10.800000000000011,1536.8000000000002
0,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,62995.2,10.800000000000011,1509.6
0,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,51258.9,10.699999999999989,1236.3
0,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,54708.49999999999,10.699999999999989,1406.3
2,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,62019.99999999999,10.699999999999989,1904.8999999999999
1,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,49941.0,10.799999999999955,1488.0
1,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,69322.0,10.799999999999955,2346.0
2,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,50220.0,10.800000000000011,1620.0
0,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,56869.399999999994,10.699999999999989,2023.6999999999998
0,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,59888.7,10.699999999999989,2250.9
1,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,68362.2,10.799999999999955,3080.7
0,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,51881.4,10.799999999999955,2257.2000000000003
1,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,53838.9,10.699999999999989,2495.6000000000004
1,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,54218.200000000004,10.699999999999989,2456.6
1,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,58102.200000000004,10.800000000000011,2826.8
0,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,58732.799999999996,10.800000000000011,2833.6
2,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,50676.0,10.699999999999989,2441.1
0,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,68736.4,10.699999999999989,4015.2
0,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,77666.40000000001,10.799999999999955,4747.2
0,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,77797.5,10.799999999999955,5060.0
1,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,63476.799999999996,10.899999999999977,3681.0
1,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,60092.7,10.799999999999955,3561.8999999999996
0,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,58815.5,10.899999999999977,3792.0
2,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,57290.700000000004,10.899999999999977,3537.8
1,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,60338.4,10.800000000000011,3831.6000000000004
0,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,61112.4,10.899999999999977,4038.6000000000004
1,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,72638.5,10.900000000000034,5583.6
0,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,59304.0,10.900000000000034,4662.0
0,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,61533.0,10.900000000000034,4859.0
0,297.4,308.2,1533,37.4,115,0,0,0,0,0,0,57334.2,10.800000000000011,4301.0
1,297.4,308.2,1401,51.9,117,0,0,0,0,0,0,72711.9,10.800000000000011,6072.3
1,297.4,308.2,1424,53.9,120,0,0,0,0,0,0,76753.59999999999,10.800000000000011,6468.0
0,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,51567.6,10.899999999999977,3616.2
0,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,47007.200000000004,10.899999999999977,3350.0
0,297.5,308.3,2564,12.8,127,1,0,0,1,0,0,32819.200000000004,10.800000000000011,1625.6000000000001
0,297.5,308.5,1546,40.4,129,0,0,0,0,0,0,62458.399999999994,11.0,5211.599999999999
0,297.5,308.5,1335,48.0,131,0,0,0,0,0,0,64080.0,11.0,6288.0
1,297.5,308.6,1842,27.0,133,0,0,0,0,0,0,49734.0,11.100000000000023,3591.0
0,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,45881.6,11.0,3644.8
1,297.6,308.6,1414,45.4,138,0,0,0,0,0,0,64195.6,11.0,6265.2
0,297.6,308.7,1319,50.9,141,0,0,0,0,0,0,67137.09999999999,11.099999999999966,7176.9
0,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,75439.59999999999,11.0,8637.199999999999
0,297.6,308.7,1455,48.2,145,0,0,0,0,0,0,70131.0,11.099999999999966,6989.0
1,297.6,308.7,1408,54.8,147,0,0,0,0,0,0,77158.4,11.099999999999966,8055.599999999999
0,297.6,308.7,1460,46.7,150,0,0,0,0,0,0,68182.0,11.099999999999966,7005.0
0,297.6,308.6,1491,38.1,152,0,0,0,0,0,0,56807.1,11.0,5791.2
1,297.6,308.5,1490,43.4,154,0,0,0,0,0,0,64666.0,10.899999999999977,6683.599999999999
1,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,70470.0,10.899999999999977,8195.4
0,297.5,308.4,1528,39.9,160,0,0,0,0,0,0,60967.2,10.899999999999977,6384.0
0,297.4,308.3,1571,37.7,162,0,0,0,0,0,0,59226.700000000004,10.900000000000034,6107.400000000001
0,297.4,308.3,1490,42.6,164,0,0,0,0,0,0,63474.0,10.900000000000034,6986.400000000001
1,297.4,308.3,1774,28.9,166,0,0,0,0,0,0,51268.6,10.900000000000034,4797.4
2,297.4,308.3,1502,43.6,169,0,0,0,0,0,0,65487.200000000004,10.900000000000034,7368.400000000001
0,297.4,308.4,1392,49.7,174,0,0,0,0,0,0,69182.40000000001,11.0,8647.800000000001
0,297.4,308.5,2100,16.9,176,0,0,0,0,0,0,35490.0,11.100000000000023,2974.3999999999996
0,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,52348.799999999996,11.0,5411.2
0,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,54199.399999999994,11.200000000000045,5813.999999999999
0,297.3,308.6,1273,59.8,182,0,0,0,0,0,0,76125.4,11.300000000000011,10883.6
0,297.3,308.6,1297,45.9,184,0,0,0,0,0,0,59532.299999999996,11.300000000000011,8445.6
0,297.3,308.5,1350,57.6,186,0,0,0,0,0,0,77760.0,11.199999999999989,10713.6
0,297.4,308.6,1439,51.9,188,0,0,0,0,0,0,74684.09999999999,11.200000000000045,9757.199999999999
1,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,67360.0,11.100000000000023,7999.0
1,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,63669.6,11.200000000000045,8569.199999999999
0,297.4,308.6,1459,41.3,196,0,0,0,0,0,0,60256.7,11.200000000000045,8094.799999999999
1,297.5,308.6,1472,44.9,198,0,0,0,0,0,0,66092.8,11.100000000000023,8890.199999999999
0,297.5,308.7,1429,44.3,201,0,0,0,0,0,0,63304.7,11.199999999999989,8904.3
0,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,66901.6,11.100000000000023,9784.6
0,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,54268.5,11.0,7072.5
0,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,51610.0,11.0,6727.5
0,297.5,308.4,1511,42.8,209,0,0,0,0,0,0,64670.799999999996,10.899999999999977,8945.199999999999
0,297.4,308.5,1495,37.8,211,0,0,0,0,0,0,56510.99999999999,11.100000000000023,7975.799999999999
0,297.4,308.4,1394,50.1,213,0,0,0,0,0,0,69839.40000000001,11.0,10671.300000000001
0,297.4,308.4,2151,17.7,0,0,0,0,0,0,0,38072.7,11.0,0.0
1,297.3,308.3,1501,38.2,2,0,0,0,0,0,0,57338.200000000004,11.0,76.4
1,297.3,308.3,1301,39.6,5,0,0,0,0,0,0,51519.6,11.0,198.0
1,297.3,308.3,1657,31.1,8,0,0,0,0,0,0,51532.700000000004,11.0,248.8
0,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,73581.6,11.0,607.2
0,297.3,308.3,1484,43.9,13,0,0,0,0,0,0,65147.6,11.0,570.6999999999999
0,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,65351.00000000001,11.099999999999966,685.5
1,297.3,308.4,1665,28.9,17,0,0,0,0,0,0,48118.5,11.099999999999966,491.29999999999995
0,297.4,308.5,1501,44.9,20,0,0,0,0,0,0,67394.9,11.100000000000023,898.0
1,297.5,308.5,1496,42.2,22,0,0,0,0,0,0,63131.200000000004,11.0,928.4000000000001
1,297.6,308.6,1595,36.9,25,0,0,0,0,0,0,58855.5,11.0,922.5
0,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,75258.4,11.100000000000023,1744.3999999999999
0,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,59211.600000000006,11.100000000000023,1113.0
0,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,60587.4,11.0,1340.8
1,297.6,308.5,1466,39.7,34,0,0,0,0,0,0,58200.200000000004,10.899999999999977,1349.8000000000002
1,297.6,308.5,1848,23.7,37,0,0,0,0,0,0,43797.6,10.899999999999977,876.9
1,297.5,308.5,1484,44.7,40,0,0,0,0,0,0,66334.8,11.0,1788.0
0,297.4,308.3,1493,41.2,43,0,0,0,0,0,0,61511.600000000006,10.900000000000034,1771.6000000000001
0,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,54595.2,11.0,1633.4999999999998
0,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,59213.0,11.0,1809.5
0,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,70000.2,11.0,2557.8
1,297.4,308.3,1535,34.6,51,0,0,0,0,0,0,53111.0,10.900000000000034,1764.6000000000001
0,297.4,308.5,1389,39.2,54,0,0,0,0,0,0,54448.8,11.100000000000023,2116.8
2,297.5,308.5,1393,46.6,56,0,0,0,0,0,0,64913.8,11.0,2609.6
0,297.4,308.5,1399,61.5,61,1,0,0,1,0,0,86038.5,11.100000000000023,3751.5
2,297.4,308.5,1469,45.1,63,0,0,0,0,0,0,66251.90000000001,11.100000000000023,2841.3
0,297.4,308.4,1582,37.2,68,0,0,0,0,0,0,58850.4,11.0,2529.6000000000004
0,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,47873.1,11.100000000000023,1869.0
0,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,56628.0,11.100000000000023,2808.0
1,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,82422.4,11.099999999999966,4432.599999999999
0,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,69684.8,11.100000000000023,3457.2999999999997
0,297.6,308.7,1622,37.9,79,0,0,0,0,0,0,61473.799999999996,11.099999999999966,2994.1
1,297.6,308.7,1419,41.7,81,0,0,0,0,0,0,59172.3,11.099999999999966,3377.7000000000003
2,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,66384.0,11.100000000000023,3872.4
1,297.4,308.6,1643,31.0,89,0,0,0,0,0,0,50933.0,11.200000000000045,2759.0
0,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,54662.00000000001,11.300000000000011,3330.4
0,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,68408.8,11.300000000000011,4380.400000000001
0,297.4,308.7,1429,57.4,96,0,0,0,0,0,0,82024.59999999999,11.300000000000011,5510.4
2,297.3,308.7,1478,47.6,98,0,0,0,0,0,0,70352.8,11.399999999999977,4664.8
0,297.4,308.6,1276,53.6,103,0,0,0,0,0,0,68393.6,11.200000000000045,5520.8
0,297.3,308.6,1486,42.6,105,0,0,0,0,0,0,63303.6,11.300000000000011,4473.0
0,297.4,308.6,1476,42.3,107,0,0,0,0,0,0,62434.799999999996,11.200000000000045,4526.099999999999
2,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,60102.0,11.300000000000011,4578.0
0,297.4,308.7,1402,40.2,114,0,0,0,0,0,0,56360.4,11.300000000000011,4582.8
0,297.4,308.7,1433,43.4,116,0,0,0,0,0,0,62192.2,11.300000000000011,5034.4
0,297.4,308.7,2874,4.2,118,1,0,0,1,0,0,12070.800000000001,11.300000000000011,495.6
0,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,53942.700000000004,11.300000000000011,4284.0
1,297.3,308.6,1456,42.9,122,0,0,0,0,0,0,62462.4,11.300000000000011,5233.8
0,297.2,308.5,1550,41.5,125,0,0,0,0,0,0,64325.0,11.300000000000011,5187.5
0,297.2,308.5,2182,16.5,127,0,0,0,0,0,0,36003.0,11.300000000000011,2095.5
0,297.3,308.7,1619,31.6,129,0,0,0,0,0,0,51160.4,11.399999999999977,4076.4
1,297.3,308.8,1586,32.7,131,0,0,0,0,0,0,51862.200000000004,11.5,4283.700000000001
2,297.3,308.8,1499,44.2,134,0,0,0,0,0,0,66255.8,11.5,5922.8
2,297.3,308.8,1419,42.4,139,0,0,0,0,0,0,60165.6,11.5,5893.599999999999
1,297.4,309.0,1497,41.8,144,0,0,0,0,0,0,62574.6,11.600000000000023,6019.2
1,297.4,309.0,1520,37.0,147,0,0,0,0,0,0,56240.0,11.600000000000023,5439.0
0,297.4,309.1,1478,49.8,150,0,0,0,0,0,0,73604.4,11.700000000000045,7470.0
0,297.4,309.1,1380,41.1,152,0,0,0,0,0,0,56718.0,11.700000000000045,6247.2
0,297.4,309.0,1570,37.9,154,0,0,0,0,0,0,59503.0,11.600000000000023,5836.599999999999
2,297.4,309.0,1468,41.4,156,0,0,0,0,0,0,60775.2,11.600000000000023,6458.4
0,297.4,309.0,1833,22.6,161,0,0,0,0,0,0,41425.8,11.600000000000023,3638.6000000000004
1,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,75807.9,11.5,9339.9
0,297.4,309.0,1583,32.0,166,0,0,0,0,0,0,50656.0,11.600000000000023,5312.0
1,297.3,309.0,1556,39.5,168,0,0,0,0,0,0,61462.0,11.699999999999989,6636.0
0,297.3,309.0,1548,37.4,171,0,0,0,0,0,0,57895.2,11.699999999999989,6395.4
0,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,75335.59999999999,11.600000000000023,9843.699999999999
0,297.4,309.0,1568,33.7,175,0,0,0,0,0,0,52841.600000000006,11.600000000000023,5897.500000000001
1,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,51729.5,11.600000000000023,5433.9
1,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,56793.799999999996,11.700000000000045,6462.0
1,297.4,309.1,1463,35.0,183,0,0,0,0,0,0,51205.0,11.700000000000045,6405.0
0,297.4,309.2,1584,42.8,186,0,0,0,0,0,0,67795.2,11.800000000000011,7960.799999999999
1,297.5,309.2,1347,55.8,188,0,0,0,0,0,0,75162.59999999999,11.699999999999989,10490.4
0,297.4,309.2,1459,37.9,191,0,0,0,0,0,0,55296.1,11.800000000000011,7238.9
0,297.4,309.2,1420,45.6,193,0,0,0,0,0,0,64752.0,11.800000000000011,8800.800000000001
0,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,61074.0,11.800000000000011,8482.5
0,297.5,309.3,1470,38.8,197,0,0,0,0,0,0,57035.99999999999,11.800000000000011,7643.599999999999
0,297.6,309.4,1326,49.8,199,0,0,0,0,0,0,66034.8,11.799999999999955,9910.199999999999
2,297.5,309.3,1459,49.7,201,0,0,0,0,0,0,72512.3,11.800000000000011,9989.7
1,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,61200.0,11.699999999999989,8240.0
0,297.4,309.0,1505,39.2,209,0,0,0,0,0,0,58996.00000000001,11.600000000000023,8192.800000000001
0,297.5,309.1,1611,30.2,211,0,0,0,0,0,0,48652.2,11.600000000000023,6372.2
0,297.5,309.1,1515,35.1,213,0,0,0,0,0,0,53176.5,11.600000000000023,7476.3
1,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,49429.6,11.699999999999989,5891.0
1,297.6,309.3,1464,46.2,218,0,0,0,0,0,0,67636.8,11.699999999999989,10071.6
0,297.6,309.2,1390,43.3,221,0,0,0,0,0,0,60186.99999999999,11.599999999999966,9569.3
1,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,69360.2,11.599999999999966,0.0
1,297.6,309.3,1529,41.9,3,0,0,0,0,0,0,64065.1,11.699999999999989,125.69999999999999
0,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,56350.0,11.699999999999989,210.0
0,297.6,309.3,1543,34.3,8,0,0,0,0,0,0,52924.899999999994,11.699999999999989,274.4
2,297.8,309.4,1445,48.2,10,0,0,0,0,0,0,69649.0,11.599999999999966,482.0
0,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,46567.8,11.600000000000023,369.0
1,297.6,309.3,1415,41.3,17,0,0,0,0,0,0,58439.49999999999,11.699999999999989,702.0999999999999
0,297.5,309.3,1564,37.5,20,0,0,0,0,0,0,58650.0,11.800000000000011,750.0
0,297.5,309.3,1479,39.4,22,0,0,0,0,0,0,58272.6,11.800000000000011,866.8
0,297.5,309.2,1426,44.8,24,0,0,0,0,0,0,63884.799999999996,11.699999999999989,1075.1999999999998
0,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,55406.399999999994,11.800000000000011,1008.8
0,297.4,309.2,1620,33.2,28,0,0,0,0,0,0,53784.00000000001,11.800000000000011,929.6000000000001
0,297.5,309.2,1715,28.0,30,0,0,0,0,0,0,48020.0,11.699999999999989,840.0
0,297.5,309.3,1732,29.9,32,0,0,0,0,0,0,51786.799999999996,11.800000000000011,956.8
1,297.5,309.4,1391,58.2,34,0,0,0,0,0,0,80956.2,11.899999999999977,1978.8000000000002
0,297.6,309.5,1924,20.6,37,0,0,0,0,0,0,39634.4,11.899999999999977,762.2
1,297.7,309.5,2027,19.8,39,0,0,0,0,0,0,40134.6,11.800000000000011,772.2
0,297.6,309.5,1617,36.2,42,0,0,0,0,0,0,58535.4,11.899999999999977,1520.4
0,297.5,309.4,1497,35.8,44,0,0,0,0,0,0,53592.6,11.899999999999977,1575.1999999999998
1,297.5,309.5,1448,43.7,46,0,0,0,0,0,0,63277.600000000006,12.0,2010.2
0,297.4,309.4,1401,45.9,49,0,0,0,0,0,0,64305.9,12.0,2249.1
0,297.4,309.4,1620,35.4,51,0,0,0,0,0,0,57348.0,12.0,1805.3999999999999
0,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,66703.0,12.0,2411.5
0,297.6,309.5,1373,50.6,55,0,0,0,0,0,0,69473.8,11.899999999999977,2783.0
1,297.6,309.6,1592,35.8,57,0,0,0,0,0,0,56993.6,12.0,2040.6
1,297.5,309.5,1553,42.4,60,0,0,0,0,0,0,65847.2,12.0,2544.0
0,297.6,309.5,1569,36.2,63,0,0,0,0,0,0,56797.8,11.899999999999977,2280.6000000000004
1,297.6,309.5,1709,32.2,65,0,0,0,0,0,0,55029.8,11.899999999999977,2093.0
0,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,54060.1,11.899999999999977,2373.2
0,297.5,309.4,1443,45.4,70,0,0,0,0,0,0,65512.2,11.899999999999977,3178.0
0,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,49915.0,11.800000000000011,2145.6
0,297.5,309.3,1623,33.4,74,0,0,0,0,0,0,54208.2,11.800000000000011,2471.6
2,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,71526.0,11.900000000000034,3982.4
0,297.4,309.3,1759,24.8,81,0,0,0,0,0,0,43623.200000000004,11.900000000000034,2008.8
2,297.4,309.3,1516,43.0,83,0,0,0,0,0,0,65188.0,11.900000000000034,3569.0
1,297.4,309.3,1499,36.8,88,0,0,0,0,0,0,55163.2,11.900000000000034,3238.3999999999996
1,297.4,309.3,1775,25.8,91,0,0,0,0,0,0,45795.0,11.900000000000034,2347.8
0,297.4,309.4,1473,45.5,94,0,0,0,0,0,0,67021.5,12.0,4277.0
0,297.4,309.4,1296,52.3,96,0,0,0,0,0,0,67780.8,12.0,5020.799999999999
0,297.5,309.4,1803,24.7,98,0,0,0,0,0,0,44534.1,11.899999999999977,2420.6
2,297.5,309.3,1563,36.1,100,0,0,0,0,0,0,56424.3,11.800000000000011,3610.0
1,297.5,309.4,1831,26.6,105,0,0,0,0,0,0,48704.600000000006,11.899999999999977,2793.0
0,297.6,309.4,1958,22.1,108,0,0,0,0,0,0,43271.8,11.799999999999955,2386.8
0,297.5,309.4,1809,24.3,110,0,0,0,0,0,0,43958.700000000004,11.899999999999977,2673.0
1,297.5,309.4,1482,39.3,112,0,0,0,0,0,0,58242.6,11.899999999999977,4401.599999999999
0,297.4,309.3,1332,53.2,115,0,0,0,0,0,0,70862.40000000001,11.900000000000034,6118.0
0,297.4,309.2,1437,40.4,117,0,0,0,0,0,0,58054.799999999996,11.800000000000011,4726.8
0,297.4,309.2,1698,29.4,119,0,0,0,0,0,0,49921.2,11.800000000000011,3498.6
0,297.4,309.2,1274,54.3,121,0,0,0,0,0,0,69178.2,11.800000000000011,6570.299999999999
1,297.4,309.3,1622,35.0,123,0,0,0,0,0,0,56770.0,11.900000000000034,4305.0
1,297.4,309.3,1564,36.0,126,0,0,0,0,0,0,56304.0,11.900000000000034,4536.0
