,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,tool_wear_torque_product
149,0,-0.8024013425000663,-1.149562544534041,-0.36690030265397766,-0.008718519775782523,1.19478159324557,0,0,0,0,0,0,-0.11718785098915913,-0.10052507626444142,1.0709408503453712
150,0,-0.8024013425000663,-1.149562544534041,-0.651379246150975,0.2721680913413756,1.2262029556105076,0,0,0,0,0,0,0.07380394846357906,-0.10052507626444142,1.2834353304365906
151,1,-0.8024013425000663,-1.216963430139608,-0.4226804876533889,-0.23944680747916175,1.2576243179754452,0,0,0,0,0,0,-0.4864661342172675,-0.20042080941012275,0.9744232110365394
152,1,-0.8024013425000663,-1.216963430139608,0.2522597508394872,0.10162979173452956,1.3047563615228517,0,0,0,0,0,0,0.48828176012846614,-0.20042080941012275,1.244092363093694
153,0,-0.8024013425000663,-1.216963430139608,1.7360126718238265,-1.3028032638512588,1.351888405070258,0,0,0,0,0,0,-0.9827877631644655,-0.20042080941012275,0.3266794645313714
154,0,-0.8024013425000663,-1.216963430139608,-0.060109285157215794,-0.37989011303774045,1.3833097674351955,0,0,0,0,0,0,-0.4565620398662144,-0.20042080941012275,0.9837636277438458
155,2,-0.8024013425000663,-1.216963430139608,2.5002012063157606,-2.025083121009664,1.4147311298001333,0,0,0,0,0,0,-2.0234855663775804,-0.20042080941012275,-0.1394922420423718
156,1,-0.8024013425000663,-1.2843643157451365,-0.2441838956552729,0.6032130258723112,1.4932845357124773,0,0,0,0,0,0,0.8636527082489648,-0.30031654255574725,1.7772744834690972
157,2,-0.8024013425000663,-1.216963430139608,-0.339010210154272,0.3524214088034203,1.5404165792598836,0,0,0,0,0,0,0.4244117948314341,-0.20042080941012275,1.6438905024594574
158,1,-0.8024013425000663,-1.216963430139608,-0.22187182165550842,0.0013131449069732513,1.6189699851722277,0,0,0,0,0,0,-0.0007011999950480137,-0.20042080941012275,1.4595587939554195
159,0,-0.8024013425000663,-1.216963430139608,-0.37805633965385993,0.7035296726998674,1.666102028719634,0,0,0,0,0,0,0.8996592785469844,-0.20042080941012275,2.032013120941088
160,0,-0.8024013425000663,-1.216963430139608,-1.4323018361427324,2.077867734237389,1.6975233910845717,1,0,0,0,1,0,1.7512980600590542,-0.20042080941012275,3.1122464652875914
161,0,-0.8523973761276875,-1.2843643157451365,-0.7071594311503863,1.2352079008859156,1.7289447534495093,1,0,0,0,1,0,1.3618188154566595,-0.20042080941012275,2.507312962024244
162,0,-0.8523973761276875,-1.2843643157451365,0.2634157878393695,-0.45011176581703016,-1.6959837443286896,0,0,0,0,0,0,-0.3594914658802188,-0.20042080941012275,-1.526544123077362
163,1,-0.8024013425000663,-1.216963430139608,-0.3947903951536833,0.382516402851687,-1.6645623819637518,0,0,0,0,0,0,0.42494159177859786,-0.20042080941012275,-1.4955509221849363
164,1,-0.7524053088724167,-1.149562544534041,-0.5509749131520348,0.3624530734861761,-1.6174303384163455,0,0,0,0,0,0,0.2763629812627377,-0.20042080941012275,-1.4494149245094536
165,0,-0.7524053088724167,-1.0821616589285121,1.083384507330715,-1.403119910678815,-1.570298294868939,0,0,0,0,0,0,-1.462744553077032,-0.1005250762644982,-1.452952961141009
166,2,-0.8024013425000663,-1.216963430139608,0.4084442688378387,-0.7410300416169433,-1.5388769325040015,0,0,0,0,0,0,-0.7275826115044961,-0.20042080941012275,-1.411204128888655
167,2,-0.8024013425000663,-1.149562544534041,-0.45057058015309454,0.2922314207068864,-1.4603235265916574,0,0,0,0,0,0,0.25322851456989537,-0.10052507626444142,-1.2988714658367702
168,0,-0.8024013425000663,-1.149562544534041,-0.5900210426516227,2.2383743691614786,-1.3817701206793134,1,0,0,1,0,0,2.875497748778011,-0.10052507626444142,-1.0857047587855557
169,0,-0.8024013425000663,-1.149562544534041,-1.231493170144852,1.917361099313299,-1.3503487583143758,0,0,0,0,0,0,1.758793705755971,-0.10052507626444142,-1.0665286002425254
170,1,-0.8024013425000663,-1.216963430139608,0.3972882318379565,-0.5002700892308083,-1.3189273959494383,0,0,0,0,0,0,-0.3548802702289738,-0.20042080941012275,-1.229349046026706
171,0,-0.9023934097553371,-1.2843643157451365,-0.42825850615333005,1.0847329306445812,-1.2717953524020318,0,0,0,0,0,0,1.4032214657720936,-0.10052507626444142,-1.0412670186932196
172,1,-0.9523894433829583,-1.3517652013507035,2.14878604081947,-1.9247664741821078,-1.2403739900370943,0,0,0,0,0,0,-1.9571039711088059,-0.1005250762644982,-1.3131297534619386
173,1,-0.9023934097553371,-1.3517652013507035,0.29130588033907506,-0.6306817301066312,-1.1932419464896877,0,0,0,0,0,0,-0.6230458249853139,-0.20042080941012275,-1.1450022527304247
174,0,-0.9023934097553371,-1.2843643157451365,-1.2984293921441454,1.8371077818512536,-1.1461099029422814,0,0,0,0,0,0,1.586707808473338,-0.10052507626444142,-0.8046077484084768
175,0,-0.9023934097553371,-1.2843643157451365,-0.87449998614862,0.3524214088034203,-1.114688540577344,0,0,0,0,0,0,0.014702155691025766,-0.10052507626444142,-0.9570971272285158
176,0,-0.9023934097553371,-1.2843643157451365,0.44191237983748544,-0.530365083279075,-1.0832671782124061,0,0,0,0,0,0,-0.37503217633037167,-0.10052507626444142,-1.0477416257289658
177,0,-0.9023934097553371,-1.216963430139608,2.5057792248157016,-1.8645764860855742,-1.0518458158474686,0,0,0,0,0,0,-1.709472953582372,-0.0006293431188168923,-1.2161167890246887
178,0,-0.9023934097553371,-1.216963430139608,-0.5732869871517993,1.024542942548048,-1.020424453482531,0,0,0,0,0,0,1.1891050106810914,-0.0006293431188168923,-0.7628235357898072
179,0,-0.9023934097553371,-1.149562544534041,-1.3095854291440279,0.9844162838170248,-0.9890030911175934,0,0,0,0,0,0,0.4878108295087642,0.09926639002686442,-0.7336701139457905
180,0,-0.9023934097553371,-1.149562544534041,-0.3557442656540954,0.9944479484997806,-0.9575817287526558,0,0,0,0,0,0,1.3377719206881467,0.09926639002686442,-0.6967683918786675
181,2,-0.9023934097553371,-1.149562544534041,1.5909841908253572,-1.5836898749684165,-0.9261603663877183,0,0,0,0,0,0,-1.55273154565835,0.09926639002686442,-1.1070037393075192
182,1,-0.9523894433829583,-1.216963430139608,-1.097620726146265,0.8138779842101795,-0.8476069604753742,0,0,0,0,0,0,0.4496458272037796,0.09926639002680764,-0.607574488397155
183,0,-0.9523894433829583,-1.216963430139608,-0.29996408065468416,0.07153479768626296,-0.8004749169279678,0,0,0,0,0,0,0.04634280670222899,0.09926639002680764,-0.7057550049228182
184,0,-0.9023934097553371,-1.216963430139608,0.7152352863346005,-0.9416633352720559,-0.7690535545630302,0,0,0,0,0,0,-0.87877096253787,-0.0006293431188168923,-0.887786989616345
185,0,-0.9023934097553371,-1.216963430139608,-0.5175068021523881,-0.17925681938262783,-0.7376321921980926,0,0,0,0,0,0,-0.464057685563132,-0.0006293431188168923,-0.702110827192316
186,0,-0.9523894433829583,-1.149562544534041,-1.326319484643851,1.6063794941478742,-0.706210829833155,0,0,0,0,0,0,1.2645323982699677,0.19916212317248896,-0.27832479946460686
187,0,-0.9023934097553371,-1.0821616589285121,-0.8912340416484434,0.312294750072398,-0.6747894674682174,0,0,0,0,0,0,-0.05221904757948954,0.19916212317248896,-0.5353631607471088
188,0,-0.8523973761276875,-1.0147607733229451,0.37497615783819194,-0.640713394789387,-0.6433681051032798,0,0,0,0,0,0,-0.5892074977488371,0.19916212317248896,-0.7300613165816039
189,1,-0.8523973761276875,-1.0821616589285121,0.0012489183421365824,0.3423897441206646,-0.6119467427383422,0,0,0,0,0,0,0.6696489150410512,0.09926639002680764,-0.46704367339177344
190,0,-0.9023934097553371,-1.0821616589285121,-0.3445882286542132,0.9944479484997806,-0.5648146991909357,0,0,0,0,0,0,1.3475633531561098,0.19916212317248896,-0.25539832209212776
191,0,-0.9023934097553371,-1.0821616589285121,0.7096572678346594,-0.5403967479618307,-0.5333933368259982,0,0,0,0,0,0,-0.22796446821938696,0.19916212317248896,-0.6206652239339101
192,2,-0.9023934097553371,-1.0821616589285121,-0.785251690149562,1.1850495774721375,-0.5019719744610606,0,0,0,0,0,0,1.2214030023489606,0.19916212317248896,-0.13368986196662103
193,2,-0.9023934097553371,-1.0821616589285121,0.7765934898339529,-0.5403967479618307,-0.42341856854871657,0,0,0,0,0,0,-0.18722896961519722,0.19916212317248896,-0.5349739767176377
194,1,-0.9023934097553371,-1.0147607733229451,6.354611989775078,-2.937964607140427,-0.34486516263637257,1,0,0,1,0,0,-3.0720910795798515,0.2990578563181703,-1.2009739922416316
195,0,-0.8523973761276875,-1.0147607733229451,-0.4784606726528002,0.2922314207068864,-0.29773311908896616,0,0,0,0,0,0,0.2321838025019793,0.19916212317248896,-0.1756863567831839
196,2,-0.8523973761276875,-0.9473598877173782,-0.5955990611515638,0.9543212897687582,-0.26631175672402857,0,0,0,0,0,0,1.0710584020092193,0.2990578563181703,0.06716447760678075
197,1,-0.8024013425000663,-0.9473598877173782,-0.06568730365715691,0.0915981270517738,-0.18775835081168454,0,0,0,0,0,0,0.24401593432198232,0.19916212317254572,-0.1373694200634387
198,0,-0.8024013425000663,-0.8799590021118496,0.2745718248392517,-0.5002700892308083,-0.14062630726427813,0,0,0,0,0,0,-0.4304253904727751,0.2990578563181703,-0.30061443024340606
199,0,-0.8024013425000663,-0.9473598877173782,-0.5900210426516227,0.7135613373826232,-0.10920494489934053,0,0,0,0,0,0,0.7384930850086827,0.19916212317254572,0.156535282919871
200,0,-0.8024013425000663,-0.9473598877173782,0.3917102133380153,-0.5002700892308083,-0.07778358253440293,0,0,0,0,0,0,-0.35831413933096473,0.19916212317254572,-0.25108191740163005
201,0,-0.8523973761276875,-1.0147607733229451,0.20205758434001708,0.12169312110004112,-0.046362220169465326,0,0,0,0,0,0,0.4829837906568236,0.19916212317248896,0.00401052373351635
202,1,-0.8024013425000663,-1.0147607733229451,0.5423167128364257,-0.43004843645151863,-0.014940857804527726,0,0,0,0,0,0,-0.1532434765600636,0.09926639002686442,-0.17504951018950385
203,0,-0.8024013425000663,-1.0147607733229451,-0.2720739881549785,-0.20935181343089515,0.03219118574287868,0,0,0,0,0,0,-0.34300889419066216,0.09926639002686442,-0.05153665138190388
204,0,-0.8024013425000663,-1.0147607733229451,1.1280086553302437,-0.7209667122514325,0.06361254810781627,0,0,0,0,0,0,-0.28082643028089466,0.09926639002686442,-0.22681098610916
205,1,-0.7524053088724167,-0.9473598877173782,-1.0864646891463827,1.3054295536652054,0.09503391047275388,0,0,0,0,0,0,1.1052008719375868,0.09926639002686442,0.6111376097084279
206,0,-0.7524053088724167,-0.8799590021118496,0.3917102133380153,-0.4701750951825417,0.1421659540201603,0,0,0,0,0,0,-0.310956178887221,0.19916212317248896,-0.06529961387865468
207,1,-0.8024013425000663,-0.8799590021118496,-0.6569572646509162,2.077867734237389,0.1735873163850979,1,0,0,1,0,0,2.579086167894151,0.2990578563181703,1.0290858769940707
208,0,-0.8024013425000663,-0.9473598877173782,0.29130588033907506,-0.32973178962396227,0.2207193599325043,0,0,0,0,0,0,-0.15476419001951675,0.19916212317254572,0.05757639833526573
209,0,-0.8024013425000663,-0.9473598877173782,-0.3445882286542132,0.4025797322171985,0.2521407222974419,0,0,0,0,0,0,0.49259862414239763,0.19916212317254572,0.40380866309927976
210,0,-0.8024013425000663,-0.8799590021118496,-0.08799937765692141,-0.38992177772049624,0.2835620846623795,0,0,0,0,0,0,-0.4892622847717458,0.2990578563181703,0.08276721915194032
211,0,-0.7524053088724167,-0.8799590021118496,0.20205758434001708,-0.6106184007411204,0.3149834470273171,0,0,0,0,0,0,-0.6450422093472108,0.19916212317248896,0.008680732087169452
212,2,-0.8024013425000663,-0.8799590021118496,-1.0864646891463827,1.2953978889824496,0.3464048093922547,0,0,0,0,0,0,1.0920148145859405,0.2990578563181703,0.9065636684433062
213,0,-0.8024013425000663,-0.8799590021118496,-0.8521879121488555,0.492864714361999,0.4249582153045987,0,0,0,0,0,0,0.22214709366958899,0.2990578563181703,0.618036781139961
214,1,-0.8523973761276875,-0.9473598877173782,0.28014984333919285,-0.28960513089293993,0.4563795776695363,0,0,0,0,0,0,-0.09960644118696493,0.2990578563181703,0.2717337556433156
215,0,-0.8523973761276875,-0.9473598877173782,0.05145108484160671,0.03140813895523986,0.5035116212169427,0,0,0,0,0,0,0.23715800717257735,0.2990578563181703,0.46961614444621075
216,0,-0.8523973761276875,-0.9473598877173782,-0.22187182165550842,-0.16922515469987276,0.5349329835818804,0,0,0,0,0,0,-0.2507163037837223,0.2990578563181703,0.3976524793603731
217,0,-0.8523973761276875,-1.0147607733229451,0.6985012308347772,-0.8413466884444997,0.5663543459468179,0,0,0,0,0,0,-0.724521562476436,0.19916212317248896,0.08340406574562036
218,0,-0.8523973761276875,-0.9473598877173782,-0.5119287836524469,-0.1892884840653836,0.5977757083117555,0,0,0,0,0,0,-0.47450645868776165,0.2990578563181703,0.44152413359166076
219,1,-0.8523973761276875,-1.0147607733229451,-0.5844430241516816,0.6232763552378227,0.6291970706766932,0,0,0,0,0,0,0.6164926213422321,0.19916212317248896,0.8926238041149779
220,0,-0.8523973761276875,-1.0147607733229451,-0.6848473571506217,1.2753345596169388,0.6763291142240996,0,0,0,0,0,0,1.4379133547567802,0.19916212317248896,1.2889192872155015
221,2,-0.8024013425000663,-1.0147607733229451,1.6077182463251805,-1.5736582102856609,0.7077504765890371,0,0,0,0,0,0,-1.5276839233229698,0.09926639002686442,-0.21113748383136924
222,0,-0.8024013425000663,-0.9473598877173782,-1.3095854291440279,0.5028963790447548,0.7863038825013812,0,0,0,0,0,0,-0.12628269858214636,0.19916212317254572,0.9889999219585477
223,0,-0.8024013425000663,-0.9473598877173782,0.16858947334037033,-0.5604600773273423,0.8177252448663187,0,0,0,0,0,0,-0.5880301711995837,0.19916212317254572,0.4207912389307458
224,0,-0.8523973761276875,-0.9473598877173782,0.2522597508394872,-1.0720749761478792,0.8491466072312563,0,0,0,0,0,0,-1.3299813625394834,0.2990578563181703,0.1528203444567378
225,0,-0.8523973761276875,-1.0147607733229451,-0.9860603561474425,1.3856828711272502,0.880567969596194,0,0,0,0,0,0,1.30569958327555,0.19916212317248896,1.5951363576766233
226,0,-0.8523973761276875,-1.0821616589285121,-1.1701349666454997,0.9242262957204916,0.9119893319611315,0,0,0,0,0,0,0.5317251097959408,0.09926639002680764,1.3630411546465877
227,0,-0.8523973761276875,-1.0147607733229451,0.0012489183421365824,-0.38992177772049624,0.9434106943260692,0,0,0,0,0,0,-0.43259363353431785,0.19916212317248896,0.6192043332283743
228,1,-0.8523973761276875,-1.0147607733229451,0.5032705833368378,-0.28960513089293993,0.9748320566910068,0,0,0,0,0,0,0.045989608737452205,0.19916212317248896,0.7048955804446467
229,0,-0.8523973761276875,-1.0147607733229451,-0.004329100157804543,-0.7811567003479657,1.0219641002384132,0,0,0,0,0,0,-1.024622099881292,0.19916212317248896,0.4443545628969051
230,0,-0.8523973761276875,-0.9473598877173782,0.17416749184031147,-0.5203334185963199,1.0533854626033508,0,0,0,0,0,0,-0.5230417456807609,0.2990578563181703,0.6281201855398936
231,0,-0.8523973761276875,-1.0821616589285121,-0.7294715051501508,0.312294750072398,1.0848068249682883,0,0,0,0,0,0,0.07040932357989671,0.09926639002680764,1.1725178820373277
232,0,-0.9023934097553371,-1.0821616589285121,-0.6402232091510928,0.7637196607964014,1.116228187333226,0,0,0,0,0,0,0.7667587332453576,0.19916212317248896,1.488004608473125
233,0,-0.9023934097553371,-1.0821616589285121,-0.1493575811562738,-0.5103017539135641,1.1476495496981636,0,0,0,0,0,0,-0.7062337567446902,0.19916212317248896,0.7083982367098864
234,0,-0.9023934097553371,-1.0821616589285121,-0.339010210154272,0.2922314207068864,1.179070912063101,0,0,0,0,0,0,0.33740736284155975,0.19916212317248896,1.2510622952578583
235,1,-0.9523894433829583,-1.149562544534041,0.7877495268338351,-0.6306817301066312,1.2104922744280389,0,0,0,0,0,0,-0.3287828650538417,0.19916212317248896,0.6792448148658702
236,0,-0.9523894433829583,-1.149562544534041,-0.2441838956552729,-0.12909849596884967,1.2576243179754452,0,0,0,0,0,0,-0.2070767330247046,0.19916212317248896,1.0475898085771056
237,1,-1.0023854770106078,-1.2843643157451365,0.0737631588413712,-0.33976345430671806,1.2890456803403827,0,0,0,0,0,0,-0.31041657088547886,0.09926639002686442,0.9338065505062829
238,0,-1.0523815106382575,-1.2843643157451365,-0.8131417826492676,1.034574607230803,1.3361777238877892,0,0,0,0,0,0,0.9909903856053665,0.19916212317254572,1.9081464584703323
239,0,-1.0023854770106078,-1.216963430139608,0.4028662503378976,-0.9416633352720559,1.3675990862527267,0,0,0,0,0,0,-1.0468931937713477,0.19916212317248896,0.5846023349717622
240,1,-1.0023854770106078,-1.2843643157451365,-1.1143547816460884,1.1649862481066267,1.3990204486176645,0,0,0,0,0,0,0.895283548205591,0.09926639002686442,2.0699408736313623
241,0,-1.0023854770106078,-1.2843643157451365,1.3288173213281242,-1.5736582102856609,1.4461524921650708,0,0,0,0,0,0,-1.6468882364349422,0.09926639002686442,0.19294167985857624
242,0,-1.0023854770106078,-1.216963430139608,-1.0641526151466183,1.8872661052650317,1.4775738545300083,1,0,0,0,1,0,1.8930677986983944,0.19916212317248896,2.6757942664189134
243,0,-1.0023854770106078,-1.216963430139608,-0.5398188761521525,0.4126113968999543,1.508995216894946,0,0,0,0,0,0,0.35565592435499815,0.19916212317248896,1.6564151521351635
244,1,-1.0023854770106078,-1.216963430139608,-0.8019857456493854,0.9141946310377358,1.5404165792598836,0,0,0,0,0,0,0.8366232528890073,0.19916212317248896,2.052038408275692
245,1,-1.0523815106382575,-1.2843643157451365,0.49211454633695556,-0.8614100178100111,1.58754862280729,0,0,0,0,0,0,-0.8711575841860281,0.19916212317254572,0.7953277967472033
246,0,-1.0523815106382575,-1.2843643157451365,0.2578377693394283,-0.6507450594721428,1.6346806663546964,0,0,0,0,0,0,-0.6739848203497061,0.19916212317254572,0.9861694926533033
247,0,-1.0023854770106078,-1.216963430139608,-0.38921237665374214,0.5530547024585329,1.666102028719634,0,0,0,0,0,0,0.67425029963772,0.19916212317248896,1.9184421450681588
248,0,-1.0023854770106078,-1.149562544534041,-0.9860603561474425,1.686632811609919,1.6975233910845717,1,0,0,0,1,0,1.706579273296553,0.2990578563181703,2.814202259445362
249,0,-1.0023854770106078,-1.149562544534041,-0.7462055606499741,1.6264428235133859,1.7289447534495093,1,0,0,0,1,0,1.8634972802029641,0.2990578563181703,2.808116836439087
250,0,-1.0023854770106078,-1.149562544534041,0.6873451938348949,-0.7309983769341876,-1.6959837443286896,0,0,0,0,0,0,-0.5513564491903198,0.2990578563181703,-1.526544123077362
251,1,-1.0023854770106078,-1.216963430139608,-0.4059464321535655,0.2621364266586198,-1.6645623819637518,0,0,0,0,0,0,0.24375103584840044,0.19916212317248896,-1.4964000509765099
252,0,-1.0023854770106078,-1.216963430139608,0.4530684168373677,-0.42001677176876356,-1.6174303384163455,0,0,0,0,0,0,-0.19339031188962774,0.19916212317248896,-1.4632132673725198
253,0,-1.0023854770106078,-1.216963430139608,-1.0139504486471482,0.8239096488929353,-1.5860089760514078,0,0,0,0,0,0,0.5337461870388267,0.19916212317248896,-1.407170767128682
254,0,-1.0023854770106078,-1.216963430139608,-0.13820154415639155,-0.20935181343089515,-1.5545876136864702,0,0,0,0,0,0,-0.25376754175720556,0.19916212317248896,-1.4058616935750063
255,0,-1.0023854770106078,-1.216963430139608,-0.2776520066549197,0.04143980363799563,-1.5231662513215327,0,0,0,0,0,0,0.018489222757792807,0.19916212317248896,-1.3693137751710387
